date_hyphen,date_slash,date_number,product_name,product_id,product_brand,price,status,url,product_mean,product_mean_status,product_category,product_count,product_mean7,product_mean30
2022-04-18,2022/04/18,20220418,diablo X-Ray,B07Q57WD7S,diablo,259,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-ray/,273,precio por debajo de la media,gaming,1,279,273
2022-04-18,2022/04/18,20220418,DXRacer Formula F08,B073GF2L1H,dxracer,349,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/dxracer-formula-f08/,351,precio por debajo de la media,gaming,1,348,351
2022-04-18,2022/04/18,20220418,Newskill Kitsune,B073TWN367,Newskill,169,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-kitsune/,162,precio por encima de la media,gaming,1,149,162
2022-04-18,2022/04/18,20220418,Newskill Takamikura,B019HA9MKM,Newskill,189,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-takamikura/,183,precio por encima de la media,gaming,1,172,183
2022-04-19,2022/04/19,20220419,TLV TLV-MYX-801-1,B08T1TSMQQ,TLV,89,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/tlv-myx-801-1/,89,precio igual que la media,ergonomia,1,89,89
2022-04-19,2022/04/19,20220419,Songmics OBN55BK,B07ZCJVFDJ,Songmics,131,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn55bk/,131,precio igual que la media,ergonomia,1,131,131
2022-04-19,2022/04/19,20220419,Cashoffice B081QDV9VR,B081QDV9VR,Cashoffice,83,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cashoffice-silla-ergonomica/,83,precio igual que la media,ergonomia,1,83,83
2022-04-19,2022/04/19,20220419,Cedric B07SRYBJ6L,B07SRYBJ6L,Cedric,252,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cedric/,252,precio igual que la media,ergonomia,1,252,252
2022-04-19,2022/04/19,20220419,Noblewell B08DR42HFV,B08DR42HFV,Noblewell,139,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/noblewell/,132,precio por encima de la media,ergonomia,1,127,132
2022-04-19,2022/04/19,20220419,sihoo lb14,B07GNDDNMW,sihoo,195,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/sihoo-lb14/,222,precio por debajo de la media,ergonomia,1,239,222
2022-04-19,2022/04/19,20220419,ronda la silla espanola HC1159GR,B074MJDSK6,ronda,108,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/ronda-silla-espanola/,108,precio igual que la media,ergonomia,1,108,108
2022-04-19,2022/04/19,20220419,diablo v-master,B079BS7DW9,diablo,489,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-master/,489,precio igual que la media,ergonomia,1,489,489
2022-04-19,2022/04/19,20220419,diablo v-basic,B079BSRV7P,diablo,339,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-basic/,339,precio igual que la media,ergonomia,1,339,339
2022-04-19,2022/04/19,20220419,songmics OBN61BKV1,B082WQQW8Q,songmics,234,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn61bkv1/,234,precio igual que la media,ergonomia,1,234,234
2022-04-19,2022/04/19,20220419,hbada HDNY115WMJ/EU,B07QWG7Y8P,hbada,159,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposapies/,146,precio por encima de la media,ergonomia,1,145,146
2022-04-19,2022/04/19,20220419,songmics obn86bk,B077MYVDQY,songmics,95,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn86bk/,95,precio igual que la media,ergonomia,1,95,95
2022-04-19,2022/04/19,20220419,femor B08G8DRT5M,B08G8DRT5M,femor,0,descatalogado,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/femor/,0,producto descatalogado o sin stock,ergonomia,1,0,0
2022-04-19,2022/04/19,20220419,Hbada B07V51M94R,B07V51M94R,Hbada,127,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposabrazos/,142,precio por debajo de la media,ergonomia,1,149,142
2022-04-19,2022/04/19,20220419,Mfavour B07PZ6B89C,B07PZ6B89C,Mfavour,219,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/mfavour/,219,precio igual que la media,ergonomia,1,219,219
2022-04-19,2022/04/19,20220419,umi B081HWKWN6,B081HWKWN6,umi,213,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/umi/,238,precio por debajo de la media,ergonomia,1,250,238
2022-04-19,2022/04/19,20220419,Songmics OBN52BK,B07BKQPJ1M,Songmics,134,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn52bk/,125,precio por encima de la media,oficina,1,113,125
2022-04-19,2022/04/19,20220419,Songmics OBN22BK,B082PWGGMD,Songmics,64,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn22bk/,64,precio igual que la media,oficina,1,64,64
2022-04-19,2022/04/19,20220419,Allguest Cedric,B089FXH6GH,Allguest,236,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/allguest-cedric/,236,precio igual que la media,oficina,1,236,236
2022-04-19,2022/04/19,20220419,Hbada HDNY108BM/EU,B07QWG9LD4,Hbada,0,sin_stock,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/hbada-hdny108bm-eu/,0,producto descatalogado o sin stock,oficina,1,0,0
2022-04-19,2022/04/19,20220419,intimate wm heat B07X8TQH96,B07X8TQH96,intimate wm heat,159,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/intimate-wm-heart-sillon-b07x8tqh96/,154,precio por encima de la media,oficina,1,147,154
2022-04-19,2022/04/19,20220419,Vinsetto Sillon de Oficina Azul Claro,B07Y1YX1NV,vinsetto,128,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/vinsetto-sillon-de-oficina-azul-claro/,128,precio igual que la media,oficina,1,128,128
2022-04-19,2022/04/19,20220419,Exofcer MC6310DBA,B079GLTJTY,Exofcer,172,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/exofcer-mc6310/,170,precio por encima de la media,oficina,1,169,170
2022-04-19,2022/04/19,20220419,Songmics OBG24B,B00UTC9T7E,songmics,136,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obg24b/,123,precio por encima de la media,oficina,1,105,123
2022-04-19,2022/04/19,20220419,Duehome,B00ASXUH0W,Duehome,99,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/duehome/,99,precio igual que la media,rodilla,1,99,99
2022-04-19,2022/04/19,20220419,Himimi,B07ZJ7L4GT,Himimi,112,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/himimi-silla-de-rodillas/,112,precio igual que la media,rodilla,1,112,112
2022-04-19,2022/04/19,20220419,Varier,B01MRBHGNF,Varier,313,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/varier/,312,precio por encima de la media,rodilla,1,312,312
2022-04-19,2022/04/19,20220419,Cinius,B008R690VO,Cinius,147,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/cinius/,147,precio igual que la media,rodilla,1,147,147
2022-04-19,2022/04/19,20220419,gtplayer bluetooth,B082F69ZXK,gtplayer,169,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/gtplayer-rosa/,170,precio por debajo de la media,gaming,1,0,170
2022-04-19,2022/04/19,20220419,diablo x-gamer 2.0,B08BLJR7Q5,diablo,179,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-gamer-2-0/,193,precio por debajo de la media,gaming,1,199,193
2022-04-19,2022/04/19,20220419,IntimaTe WM Heart Economica,B07YWB48T5,IntimaTe WM Heart,90,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/intimate-wm-heart-silla-gamer-barata/,90,precio igual que la media,gaming,1,90,90
2022-04-19,2022/04/19,20220419,nokaxus yk-6008,B07DZLHXVG,nokaxus,259,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/nokaxus-yk-6008-rosa/,259,precio igual que la media,gaming,1,259,259
2022-04-19,2022/04/19,20220419,newskill nayuki,B07WNVX22R,newskill,115,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-nayuki/,115,precio igual que la media,gaming,1,115,115
2022-04-19,2022/04/19,20220419,bgeu-a136,B08D8BVHMW,racing gaming,0,sin_stock,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/silla-gamer-bgeu-a136-sencillez-y-buen-precio-ofertas-2021/,0,producto descatalogado o sin stock,gaming,1,0,0
2022-04-19,2022/04/19,20220419,autofull pink bunny,B07QHW64BD,autofull,289,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/autofull-pink-bunny/,267,precio por encima de la media,gaming,1,262,267
2022-04-19,2022/04/19,20220419,Adec Group DRW,B07H9SPHJ1,Adec Group,89,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/adec-drw/,89,precio igual que la media,gaming,1,89,89
2022-04-19,2022/04/19,20220419,femor B08JD1T3JK,B08JD1T3JK,femor,0,descatalogado,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/femor-gaming/,0,producto descatalogado o sin stock,gaming,1,0,0
2022-04-19,2022/04/19,20220419,hbada hdjy001bmj/cb,b07wssskm6,Hbada,189,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/hbada-gaming-hdjy001bmj-cb/,189,precio igual que la media,gaming,1,189,189
2022-04-19,2022/04/19,20220419,intimate wm heat  Racing Silla Gamer,B075CK3GVJ,intimate wm heat,152,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/intimate-wm-heart-gaming/,149,precio por encima de la media,gaming,1,148,149
2022-04-19,2022/04/19,20220419,corsair t3 rush,B07Y9C1NZ3,corsair,279,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/corsair-t3-rush/,279,precio igual que la media,gaming,1,279,279
2022-04-19,2022/04/19,20220419,dxracer king k06,B00ZRVDJE6,dxracer,419,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/dxracer-king-ks06/,419,precio igual que la media,gaming,1,419,419
2022-04-19,2022/04/19,20220419,diablo X-horn,B07Z9CTB5C,diablo,254,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-horn/,268,precio por debajo de la media,gaming,1,274,268
2022-04-19,2022/04/19,20220419,diablo X-Ray,B07Q57WD7S,diablo,259,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-ray/,273,precio por debajo de la media,gaming,1,279,273
2022-04-19,2022/04/19,20220419,DXRacer Formula F08,B073GF2L1H,dxracer,349,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/dxracer-formula-f08/,351,precio por debajo de la media,gaming,1,348,351
2022-04-19,2022/04/19,20220419,Newskill Kitsune,B073TWN367,Newskill,169,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-kitsune/,162,precio por encima de la media,gaming,1,149,162
2022-04-19,2022/04/19,20220419,Newskill Takamikura,B019HA9MKM,Newskill,189,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-takamikura/,183,precio por encima de la media,gaming,1,172,183
2022-04-20,2022/04/20,20220420,TLV TLV-MYX-801-1,B08T1TSMQQ,TLV,89,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/tlv-myx-801-1/,89,precio igual que la media,ergonomia,1,89,89
2022-04-20,2022/04/20,20220420,Songmics OBN55BK,B07ZCJVFDJ,Songmics,131,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn55bk/,131,precio igual que la media,ergonomia,1,131,131
2022-04-20,2022/04/20,20220420,Cashoffice B081QDV9VR,B081QDV9VR,Cashoffice,83,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cashoffice-silla-ergonomica/,83,precio igual que la media,ergonomia,1,83,83
2022-04-20,2022/04/20,20220420,Cedric B07SRYBJ6L,B07SRYBJ6L,Cedric,252,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cedric/,252,precio igual que la media,ergonomia,1,252,252
2022-04-20,2022/04/20,20220420,Noblewell B08DR42HFV,B08DR42HFV,Noblewell,139,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/noblewell/,132,precio por encima de la media,ergonomia,1,127,132
2022-04-20,2022/04/20,20220420,sihoo lb14,B07GNDDNMW,sihoo,195,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/sihoo-lb14/,222,precio por debajo de la media,ergonomia,1,239,222
2022-04-20,2022/04/20,20220420,ronda la silla espanola HC1159GR,B074MJDSK6,ronda,108,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/ronda-silla-espanola/,108,precio igual que la media,ergonomia,1,108,108
2022-04-20,2022/04/20,20220420,diablo v-master,B079BS7DW9,diablo,489,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-master/,489,precio igual que la media,ergonomia,1,489,489
2022-04-20,2022/04/20,20220420,diablo v-basic,B079BSRV7P,diablo,339,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-basic/,339,precio igual que la media,ergonomia,1,339,339
2022-04-20,2022/04/20,20220420,songmics OBN61BKV1,B082WQQW8Q,songmics,234,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn61bkv1/,234,precio igual que la media,ergonomia,1,234,234
2022-04-20,2022/04/20,20220420,hbada HDNY115WMJ/EU,B07QWG7Y8P,hbada,159,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposapies/,146,precio por encima de la media,ergonomia,1,145,146
2022-04-20,2022/04/20,20220420,songmics obn86bk,B077MYVDQY,songmics,95,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn86bk/,95,precio igual que la media,ergonomia,1,95,95
2022-04-20,2022/04/20,20220420,femor B08G8DRT5M,B08G8DRT5M,femor,0,descatalogado,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/femor/,0,producto descatalogado o sin stock,ergonomia,1,0,0
2022-04-20,2022/04/20,20220420,Hbada B07V51M94R,B07V51M94R,Hbada,127,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposabrazos/,142,precio por debajo de la media,ergonomia,1,149,142
2022-04-20,2022/04/20,20220420,Mfavour B07PZ6B89C,B07PZ6B89C,Mfavour,219,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/mfavour/,219,precio igual que la media,ergonomia,1,219,219
2022-04-20,2022/04/20,20220420,umi B081HWKWN6,B081HWKWN6,umi,213,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/umi/,238,precio por debajo de la media,ergonomia,1,250,238
2022-04-20,2022/04/20,20220420,Songmics OBN52BK,B07BKQPJ1M,Songmics,135,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn52bk/,125,precio por encima de la media,oficina,1,113,125
2022-04-20,2022/04/20,20220420,Songmics OBN22BK,B082PWGGMD,Songmics,64,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn22bk/,64,precio igual que la media,oficina,1,64,64
2022-04-20,2022/04/20,20220420,Allguest Cedric,B089FXH6GH,Allguest,236,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/allguest-cedric/,236,precio igual que la media,oficina,1,236,236
2022-04-20,2022/04/20,20220420,Hbada HDNY108BM/EU,B07QWG9LD4,Hbada,0,sin_stock,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/hbada-hdny108bm-eu/,0,producto descatalogado o sin stock,oficina,1,0,0
2022-04-20,2022/04/20,20220420,intimate wm heat B07X8TQH96,B07X8TQH96,intimate wm heat,159,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/intimate-wm-heart-sillon-b07x8tqh96/,154,precio por encima de la media,oficina,1,147,154
2022-04-20,2022/04/20,20220420,Vinsetto Sillon de Oficina Azul Claro,B07Y1YX1NV,vinsetto,128,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/vinsetto-sillon-de-oficina-azul-claro/,128,precio igual que la media,oficina,1,128,128
2022-04-20,2022/04/20,20220420,Exofcer MC6310DBA,B079GLTJTY,Exofcer,172,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/exofcer-mc6310/,170,precio por encima de la media,oficina,1,169,170
2022-04-20,2022/04/20,20220420,Songmics OBG24B,B00UTC9T7E,songmics,136,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obg24b/,123,precio por encima de la media,oficina,1,105,123
2022-04-20,2022/04/20,20220420,Duehome,B00ASXUH0W,Duehome,99,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/duehome/,99,precio igual que la media,rodilla,1,99,99
2022-04-20,2022/04/20,20220420,Himimi,B07ZJ7L4GT,Himimi,112,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/himimi-silla-de-rodillas/,112,precio igual que la media,rodilla,1,112,112
2022-04-20,2022/04/20,20220420,Varier,B01MRBHGNF,Varier,313,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/varier/,312,precio por encima de la media,rodilla,1,312,312
2022-04-20,2022/04/20,20220420,Cinius,B008R690VO,Cinius,147,correcto,https://sillasybienestar.com/ergonomia/sillas-de-rodillas/review-individual/cinius/,147,precio igual que la media,rodilla,1,147,147
2022-04-20,2022/04/20,20220420,gtplayer bluetooth,B082F69ZXK,gtplayer,169,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/gtplayer-rosa/,170,precio por debajo de la media,gaming,1,0,170
2022-04-20,2022/04/20,20220420,diablo x-gamer 2.0,B08BLJR7Q5,diablo,199,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-gamer-2-0/,193,precio por encima de la media,gaming,1,199,193
2022-04-20,2022/04/20,20220420,IntimaTe WM Heart Economica,B07YWB48T5,IntimaTe WM Heart,90,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/intimate-wm-heart-silla-gamer-barata/,90,precio igual que la media,gaming,1,90,90
2022-04-20,2022/04/20,20220420,nokaxus yk-6008,B07DZLHXVG,nokaxus,259,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/nokaxus-yk-6008-rosa/,259,precio igual que la media,gaming,1,259,259
2022-04-20,2022/04/20,20220420,newskill nayuki,B07WNVX22R,newskill,115,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-nayuki/,115,precio igual que la media,gaming,1,115,115
2022-04-20,2022/04/20,20220420,bgeu-a136,B08D8BVHMW,racing gaming,0,sin_stock,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/silla-gamer-bgeu-a136-sencillez-y-buen-precio-ofertas-2021/,0,producto descatalogado o sin stock,gaming,1,0,0
2022-04-20,2022/04/20,20220420,autofull pink bunny,B07QHW64BD,autofull,289,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/autofull-pink-bunny/,267,precio por encima de la media,gaming,1,262,267
2022-04-20,2022/04/20,20220420,Adec Group DRW,B07H9SPHJ1,Adec Group,89,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/adec-drw/,89,precio igual que la media,gaming,1,89,89
2022-04-20,2022/04/20,20220420,femor B08JD1T3JK,B08JD1T3JK,femor,0,descatalogado,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/femor-gaming/,0,producto descatalogado o sin stock,gaming,1,0,0
2022-04-20,2022/04/20,20220420,hbada hdjy001bmj/cb,b07wssskm6,Hbada,189,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/hbada-gaming-hdjy001bmj-cb/,189,precio igual que la media,gaming,1,189,189
2022-04-20,2022/04/20,20220420,intimate wm heat  Racing Silla Gamer,B075CK3GVJ,intimate wm heat,167,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/intimate-wm-heart-gaming/,149,precio por encima de la media,gaming,1,148,149
2022-04-20,2022/04/20,20220420,corsair t3 rush,B07Y9C1NZ3,corsair,279,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/corsair-t3-rush/,279,precio igual que la media,gaming,1,279,279
2022-04-20,2022/04/20,20220420,dxracer king k06,B00ZRVDJE6,dxracer,419,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/dxracer-king-ks06/,419,precio igual que la media,gaming,1,419,419
2022-04-20,2022/04/20,20220420,diablo X-horn,B07Z9CTB5C,diablo,274,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-horn/,268,precio por encima de la media,gaming,1,274,268
2022-04-20,2022/04/20,20220420,diablo X-Ray,B07Q57WD7S,diablo,279,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/diablo-x-ray/,273,precio por encima de la media,gaming,1,279,273
2022-04-20,2022/04/20,20220420,DXRacer Formula F08,B073GF2L1H,dxracer,349,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/dxracer-formula-f08/,351,precio por debajo de la media,gaming,1,348,351
2022-04-20,2022/04/20,20220420,Newskill Kitsune,B073TWN367,Newskill,169,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-kitsune/,162,precio por encima de la media,gaming,1,149,162
2022-04-20,2022/04/20,20220420,Newskill Takamikura,B019HA9MKM,Newskill,189,correcto,https://sillasybienestar.com/gaming/sillas-gaming/review-individual/newskill-takamikura/,183,precio por encima de la media,gaming,1,172,183
2022-04-21,2022/04/21,20220421,TLV TLV-MYX-801-1,B08T1TSMQQ,TLV,89,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/tlv-myx-801-1/,89,precio igual que la media,ergonomia,1,89,89
2022-04-21,2022/04/21,20220421,Songmics OBN55BK,B07ZCJVFDJ,Songmics,131,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn55bk/,131,precio igual que la media,ergonomia,1,131,131
2022-04-21,2022/04/21,20220421,Cashoffice B081QDV9VR,B081QDV9VR,Cashoffice,83,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cashoffice-silla-ergonomica/,83,precio igual que la media,ergonomia,1,83,83
2022-04-21,2022/04/21,20220421,Cedric B07SRYBJ6L,B07SRYBJ6L,Cedric,252,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/cedric/,252,precio igual que la media,ergonomia,1,252,252
2022-04-21,2022/04/21,20220421,Noblewell B08DR42HFV,B08DR42HFV,Noblewell,139,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/noblewell/,132,precio por encima de la media,ergonomia,1,127,132
2022-04-21,2022/04/21,20220421,sihoo lb14,B07GNDDNMW,sihoo,195,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/sihoo-lb14/,222,precio por debajo de la media,ergonomia,1,239,222
2022-04-21,2022/04/21,20220421,ronda la silla espanola HC1159GR,B074MJDSK6,ronda,108,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/ronda-silla-espanola/,108,precio igual que la media,ergonomia,1,108,108
2022-04-21,2022/04/21,20220421,diablo v-master,B079BS7DW9,diablo,489,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-master/,489,precio igual que la media,ergonomia,1,489,489
2022-04-21,2022/04/21,20220421,diablo v-basic,B079BSRV7P,diablo,339,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/diablo-v-basic/,339,precio igual que la media,ergonomia,1,339,339
2022-04-21,2022/04/21,20220421,songmics OBN61BKV1,B082WQQW8Q,songmics,234,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn61bkv1/,234,precio igual que la media,ergonomia,1,234,234
2022-04-21,2022/04/21,20220421,hbada HDNY115WMJ/EU,B07QWG7Y8P,hbada,159,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposapies/,146,precio por encima de la media,ergonomia,1,145,146
2022-04-21,2022/04/21,20220421,songmics obn86bk,B077MYVDQY,songmics,95,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/songmics-obn86bk/,95,precio igual que la media,ergonomia,1,95,95
2022-04-21,2022/04/21,20220421,femor B08G8DRT5M,B08G8DRT5M,femor,0,descatalogado,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/femor/,0,producto descatalogado o sin stock,ergonomia,1,0,0
2022-04-21,2022/04/21,20220421,Hbada B07V51M94R,B07V51M94R,Hbada,127,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/hbada-reposabrazos/,142,precio por debajo de la media,ergonomia,1,149,142
2022-04-21,2022/04/21,20220421,Mfavour B07PZ6B89C,B07PZ6B89C,Mfavour,219,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/mfavour/,219,precio igual que la media,ergonomia,1,219,219
2022-04-21,2022/04/21,20220421,umi B081HWKWN6,B081HWKWN6,umi,213,correcto,https://sillasybienestar.com/ergonomia/sillas-ergonomicas/review-individual/umi/,238,precio por debajo de la media,ergonomia,1,250,238
2022-04-21,2022/04/21,20220421,Songmics OBN52BK,B07BKQPJ1M,Songmics,135,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn52bk/,125,precio por encima de la media,oficina,1,113,125
2022-04-21,2022/04/21,20220421,Songmics OBN22BK,B082PWGGMD,Songmics,64,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/songmics-obn22bk/,64,precio igual que la media,oficina,1,64,64
2022-04-21,2022/04/21,20220421,Allguest Cedric,B089FXH6GH,Allguest,236,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/allguest-cedric/,236,precio igual que la media,oficina,1,236,236
2022-04-21,2022/04/21,20220421,Hbada HDNY108BM/EU,B07QWG9LD4,Hbada,0,sin_stock,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/hbada-hdny108bm-eu/,0,producto descatalogado o sin stock,oficina,1,0,0
2022-04-21,2022/04/21,20220421,intimate wm heat B07X8TQH96,B07X8TQH96,intimate wm heat,159,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/intimate-wm-heart-sillon-b07x8tqh96/,154,precio por encima de la media,oficina,1,147,154
2022-04-21,2022/04/21,20220421,Vinsetto Sillon de Oficina Azul Claro,B07Y1YX1NV,vinsetto,128,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/vinsetto-sillon-de-oficina-azul-claro/,128,precio igual que la media,oficina,1,128,128
2022-04-21,2022/04/21,20220421,Exofcer MC6310DBA,B079GLTJTY,Exofcer,172,correcto,https://sillasybienestar.com/oficina-y-escritorio/sillas-de-oficina/review-individual/exofcer-mc6310/,170,precio por encima de la media,oficina,1,169,170
